customer_code,customer_name,customer_name_ar,salesman_code,salesman_name,type,group_name,category,area,phone,credit_days,credit_limit,notes,is_active
CA1401,HUB CAFE,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1406,TABLE FIVE CAFE,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1408,AYOUSH RESTAURANT,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1409,ON THE WAY CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA141,JABRIYA BLOCK 7 STREET 6 HOUSE 21,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1410,"ETIN SULTANI - ARABELLA, SALMIYA",,MI,MOHAMAD CHEHIMI,,,,,,30,0.000,,true
CA1412,COCKTAIL PLUS,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1413,CENTRAL CAFE,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1414,HIDES CAFE,,MZ,MUSAFIR KARIYIL,,,,,,30,0.000,,true
CA1415,ROADIES REST,,MZ,MUSAFIR KARIYIL,,,,,,30,0.000,,true
CA1418,KHAMERA HOUSE REST - ABU HASANIYA,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA142,HARBOR CAFE,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1422,RED CAFE,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA1424,BREWVI,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1426,FUEL CAFE,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1427,SUGAR & SPICE,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1428,OJ'S CAFE,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1429,B2B CO.,,JL,JALIL,,,,,,30,0.000,,true
CA1430,OVENEY - SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1433,VITALIZE CAFE - MISHREF,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
CA1434,CLEAN,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1436,HUNTING AND EQVESTRIAN,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1437,ANOOSH REST - SALMIYA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA1439,PURRESO - SABAH AL SALEM,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA1440,TEA & CAFE,,X,OFFICE,,,,,,30,0.000,,true
CA1441,300 STEAK HOUSE,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA1444,J S BAKERY CAFE,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1445,JUMANJI CAFE -FINTAS,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1446,DAMPA FEAST,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA1447,TORNADO BURGER,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA1448,TEA TIME,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA1450,SAUCE RESTAURANT,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1451,MR CHANCE,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1452,COUNTRY BAKERY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1453,ELAJ CLINIC,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1454,CHIMINI REST,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1455,REGENT CAFE,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA1456,AGNI CAFE,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1458,CODE CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1460,EFFECT CAFE,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1461,MISS CHOCOLATE,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA1462,RECIPE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1463,PICO COFFEE,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA1464,SEALS AND BEANS,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA1465,HK LOUNGE AND RESTAURANT,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1466,BLUE & NAVY INT'L GROUP,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA1467,LA PLAYA RESTAURANT,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1468,DIET STATION - QURRAIN,,MZ,MUSAFIR KARIYIL,,,,,,30,0.000,,true
CA1471,IN LOVE CAFE,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1473,ASK CAFE,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1478,HOME O THOPIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1479,OYSTER CAFE - QURRAIN,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA148,MODA REST - SALMIYA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1480,SAGE & BUTTER,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1481,LEON CAFE SHUWAIKH,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1483,ENGLISH CAFE - SABAH SALEM,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1485,LE PETIT POULET,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA1486,AL MAZAYA CO,,JL,JALIL,,,,,,30,0.000,,true
CA1487,AL MOSAK - QURRAIN,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA1488,ECLAT CAFE,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA1489,LOUNGE CAFE-MURGAB,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA149,STICK HOUSE SALMIYA,,AB,ABY IYPE,,,,,,30,0.000,,true
CA1491,GUTEN REST,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1494,ZOOM CAFE - SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1495,CAN MOSHE,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA1496,BAIRAQ LOUNGE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1498,GRAND HOTEL - SALMIYA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA1499,DRAP CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA15,ROTANA JUICE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1500,LONA CAFE - AL RAI,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1501,CHURROS CAFE - SHARQ,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1503,GRACE CAFE,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA1506,TROMBETTA CAFE - SHARQ,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1507,LOGIC CAFE - AL JAHRA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1508,NORTH CAFE - AL ARDIYA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1511,FRESH MOZZARELLA COMPANY - SHARQ,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1513,RECHARGE CAFE - BINED EL GAR,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1514,BLACK DOOR - QURRAIN,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1515,FOCUS CAFE- ABU HALIFA,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA1516,BLACK JOE - SHARQ,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1517,BAKELICIOUS,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1518,BANANA LEAVES - MUBARAKIYAH,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA1519,PLAZIO CAFE - HAWALLY,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1522,LUCHI CAFE - KUWAIT CITY,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1523,DEEMA TOWER,,JL,JALIL,,,,,,30,0.000,,true
CA1524,ROY BURGER,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA1525,MONTANA CAFE,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1526,ROSE CAFE - QURAIN,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1527,HIVE COFFEE,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA1528,MY BURGER,,TZ,TONY ALBERT,,,,,,30,0.000,,true
CA153,UNIVERSITY COFESHOP,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1530,SUKKAR,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1531,CREPE AND JUICE,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1535,BLANK SPHERE - SHARQ,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1536,DOLCHINI,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
CA1537,MATCHCHA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1539,TAMPOPO REST - SALMIYA,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA1541,BURGER ROAD-MANGAF,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA1542,CHELLO LOUNGE RESTAURANT - SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1543,MADAME HANAN,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1544,SAVOR - QUSEN,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1545,RECHARGE CAFE - SHARQ,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1546,INTA OMRI,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1547,HOBNOB - SHARQ,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1552,ABDUL RAHMAN AL GHUNAIM GENERAL TRADING EST,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1553,TAYYIBA FOOD STUFF,,JL,JALIL,,,,,,30,0.000,,true
CA1557,CALICUT LIVE RESTAURANT,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1561,SPIRO CAFE,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA1565,MR. CLEAVER,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA1566,DELIZIO REST,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1568,DEMO CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA157,HALEEB & HAIL,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA1570,50 DEGREES,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA1572,LEADERS CAFE,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1573,SUGO CAFE,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA1575,CUPS COFFEE,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA1577,LOCUS CAFE,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA1578,ITEA FOOD RESTAURANT,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1580,MIDAS INTERNATIONAL CO.,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1581,RITE CAFFE,,KM,KARIM MAHER MAHMOUD YOUSSEF,,,,,,30,0.000,,true
CA1582,TEA GARDEN,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1584,OZMANLI - TURKISH,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA1585,RIPE CAFE,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA1587,BON CAFE,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1588,ROSHASS,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1589,ABOVE CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA159,MR SAMI,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1590,TEXTURE CAFE,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA1592,COCOALUSH,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1593,BUSHA CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1594,AL HAYAT CLINIC,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1595,PASTRY + COFFEE,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA1596,AL BARAKA BATES,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA1598,CANTEEN,,AG,ONLINE SALES,,,,,,30,0.000,,true
CA160,CEASER FARWANIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1600,LA FRUIT,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1602,BEROK RESTAURANT - SALMIYA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1603,RAINBOW JUICE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1604,DAKSHIN BHARAT HOTEL,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA1605,CATCH OF THE DAY,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1606,ASKIM CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1609,SUGAR SWEETS,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1610,NAQSA CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1611,PRIME COFFE,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1612,BOODLE REST,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1614,LA CASA DE CAFE,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA1616,BLUE BAR CAFE,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA1617,COOKIES HOUSE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1619,HOKKAIDO,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1621,IKARUS,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1622,CHILL OUT,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA1623,BON TAG CAFE - ARDIYA,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1625,BOOKS STATION CAFE - ARDIYA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1627,FROSTEN THREATS - ARDIYA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1628,AND CAFE - ARDIYA,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1629,ARTISAN CAFE - ARDIYA,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA163,MANGO TALAAT REST,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1630,POSHEN CAFE - ARDIYA,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1631,KABSI HOUSE - MAHABOULA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1632,MUH PASTRY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1633,SLIDER STORE - QURAIN,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1634,ROYAL CAKE,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1635,MET PASTRY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1636,AVANTI PALACE RESTAURANCE CO,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA1638,AL HAMRA HOTEL,,MC,MOHAMMAD CHAHINE,,,,,,30,0.000,,true
CA1639,KITOPI,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA164,OMG,,X,OFFICE,,,,,,30,0.000,,true
CA1640,OGLO MILFE - ARDIYA,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1641,SIT SABSAB BAKERY SHOP#3,,JF,JAMAL EDDINE BARGHASHI,,,,,,30,0.000,,true
CA1644,SWORD CAFE - SHARQ,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
CA1646,KAVE SWEET - QURAIN,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1647,MAISON CHAUDUN - SABAH SALEEM,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA1650,FIRE STATION SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1651,KRYO SWEET,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1653,GINZA FOOD - SHUWAIKH,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA1656,SHUWAIKH COFFEE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1657,9 TO 12 - SHERQ (AL JAZ TOWER),,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1659,INTERLAKIN INTERNATIONAL,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA1660,OSLO CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1662,QUATTRO CAFE - MIRQAB,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA1663,SPLIT RESTAURANT - JABRIYA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1664,D3 CAFE - MAHABOULA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1665,GO FISH RESTAURANT - AVENUES,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1666,BASE CAFE - SHERQ,,MZ,MUSAFIR KARIYIL,,,,,,30,0.000,,true
CA1667,MATADOR,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA1669,JOKER CAFE - ARDIYA,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1670,C 15 - AL KHARAFI COMP SHUWAIKH BL1 ST12,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA1674,KOTTON BAKERY - SHERQ,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA1676,CIGAR ROOM - SHAIMA COMPLEX,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1679,TOFFI ALMISHAL,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA168,RAMSIS AL MANGAF REST,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1680,LAPESTA - ARDIYA,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA1681,FLUFFY DESERTS - MUBARAK AL KABIR,,AM,AMILA,,,,,,30,0.000,,true
CA1682,SHAMIYA CATERING - ARDIYA,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA1684,88 BURGER - AL JAHRA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1686,IL COVO CAFE - FINTAS,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA1687,ALERT CAFE - SHARQ,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1689,EUPHORIA - BAITAK TOWER,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA169,GREEN BEAN REST,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA1691,LAPESTA,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA1693,SWEET MAKER - HAWALLY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1695,LOBSTER LAKE,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA1696,ABOU KHALIFA COFFEE - KUWAIT CITY,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1697,SPORT LOUNGE CAFE - ARDIYA,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1698,BORA BORA JUICE,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1699,CREPES DI LUSCIOUS,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
CA1700,LA BIANCA - JAHRA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1701,TAREQ AL GHANIM CO. (CASH),,AK,ABDUL KADER,,,,,,30,0.000,,true
CA1703,R CAFE - KUWAIT CITY,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA1706,MARKS SPENCER,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA1707,"MEALS ON WHEELS - STAR TOWER, KUWAIT CITY",,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1708,SAVOR CAFE-ARDIYAH,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1709,RATIO CAFE-ARDIYA,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1710,GOLD CAFE-ARDIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1711,SPORT LOUNGE-ARDIYA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1713,KOBA CAFE-ARDIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1715,BUNS BURGER - JABER AL AHMAD,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA1716,PAVO CAFE,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA1717,TRI ANGLE REST,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA1718,GARAGE BURGER - SHUWAIKH,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA1719,FUTURE PROJECTS - ARDIYA,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA172,JOLIY,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1722,HOLY KATSU - KUWAIT CITY,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA1723,SIGNATURE CAFE - QURAIN,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1724,24 PIRASO BOULIVARD SALMIYA,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA1726,LETS COFFEE,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1727,CAZA MIYA - SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1728,PETRA FOOD MFG. CO.,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA1729,TAVOLA RESTAURANT & CAFE SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA173,JUNKI SUSHI AL RAYA,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA1730,CAFFINE CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1731,FAIT MAISON - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1732,FUME RESTAURANT - SHUWAIKH,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA1733,GRAVY BURGER - JAHRA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA1734,BLUE BELL CAFE - HAWALLY,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA1735,HOUSE OF CORN - SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1736,JOY TEA CAFE,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1737,ARTISTA CAFE - ARDIYA,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA1738,GOOD STUFF,,TZ,TONY ALBERT,,,,,,30,0.000,,true
CA1739,SALSA BUDDIES,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA174,COPANO CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1741,OUDAK RANAN,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1742,GAMA CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1743,TASYORAH CHEESECAKE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1744,HOOKKAH RESTRO,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1745,RENERO - FARWANIYA,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA1746,DISTRICT BUTCHERY,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA1747,FRESH PURE - JALEEB,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA1748,GIOVANNI - SHARQ,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA175,FACTORY JUICE JABRIYA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1750,LOCATION CAFE,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1751,TCHE TCHE CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1754,HAMAD AL SAKER,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA1755,KAMIKAZI COFFEE - ABU HASANIYA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1756,MOHAMED AL-BEIJAN,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA1758,BEYOND - 89 MALL,,TZ,TONY ALBERT,,,,,,30,0.000,,true
CA1759,AL GHUNAIM - SHUWAIKH,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA176,SWEET DALYA ANDALUS,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA1760,BU KHALIFA - KUWAIT CITY,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA1761,LA CAZA DEL COCAO - KUWAIT CITY,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA1762,SWEET CATERING = ARDIYA,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA1764,WOK MASTER,,AM,AMILA,,,,,,30,0.000,,true
CA1765,SOLO PIZZA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA1767,QUARTER BAKERY,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA1768,MARK COFFEE - BOULEVARD,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1770,MARINA GRILL CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA1771,VOULEZ,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA1773,W BURGER - JAHRA MANAR MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
